index,0
0,4
1,5
2,6
3,8
4,9
5,6
6,4
7,3
8,0
9,8
10,1
11,9
12,6
13,6
14,0
15,8
16,0
17,9
18,1
19,9
20,3
21,6
22,3
23,4
24,9
25,3
26,5
27,5
28,3
29,7
30,0
31,5
32,4
33,1
34,6
35,2
36,3
37,3
38,2
39,8
40,8
41,4
42,6
43,3
44,8
45,7
46,5
47,2
48,5
49,3
50,9
51,3
52,7
53,4
54,7
55,9
56,7
57,9
58,3
59,0
60,9
61,8
62,8
63,6
64,8
65,5
66,9
67,2
68,8
69,1
70,6
71,1
72,6
73,8
74,5
75,5
76,9
77,5
78,1
79,7
80,2
81,9
82,5
83,7
84,5
85,9
86,2
87,7
88,4
89,8
90,9
91,1
92,5
93,0
94,7
95,4
96,3
97,5
98,8
99,7
100,6
101,1
102,4
103,9
104,5
105,7
106,2
107,0
108,6
109,8
110,0
111,3
112,3
113,0
114,5
115,1
116,9
117,0
118,9
119,2
120,2
121,7
122,5
123,6
124,6
125,8
126,7
127,8
128,5
129,6
130,3
131,9
132,8
133,0
134,8
135,1
136,0
137,3
138,2
139,4
140,5
141,6
142,8
143,1
144,7
145,7
146,2
147,6
148,4
149,4
150,9
151,0
152,8
153,9
154,4
155,3
156,1
157,7
158,5
159,3
160,3
161,6
162,7
163,6
164,4
165,4
166,7
167,7
168,6
169,5
170,9
171,9
172,8
173,6
174,2
175,1
176,8
177,4
178,5
179,4
180,3
181,4
182,0
183,9
184,3
185,5
186,6
187,4
188,3
189,3
190,3
191,7
192,9
193,5
194,6
195,4
196,2
197,0
198,0
199,0
200,7
201,5
202,0
203,5
204,2
205,3
206,4
207,7
208,5
209,9
210,2
211,3
212,3
213,4
214,9
215,6
216,5
217,2
218,6
219,2
220,6
221,7
222,1
223,5
224,8
225,7
226,1
227,9
228,0
229,9
230,5
231,1
232,4
233,1
234,2
235,8
236,8
237,6
238,0
239,1
240,7
241,7
242,8
243,8
244,7
245,6
246,0
247,4
248,8
249,2
250,8
251,7
252,9
253,8
254,2
255,2
256,0
257,1
258,3
259,9
260,7
261,6
262,2
263,2
264,3
265,2
266,6
267,0
268,0
269,6
270,7
271,9
272,8
273,8
274,2
275,6
276,6
277,9
278,3
279,3
280,2
281,1
282,0
283,1
284,3
285,7
286,5
287,6
288,1
289,9
290,6
291,1
292,0
293,5
294,1
295,0
296,4
297,0
298,4
299,7
300,2
301,9
302,3
303,0
304,2
305,2
306,2
307,1
308,0
309,4
310,7
311,5
312,8
313,8
314,4
315,6
316,9
317,8
318,8
319,4
320,3
321,7
322,4
323,0
324,9
325,3
326,5
327,2
328,1
329,2
330,4
331,8
332,8
333,1
334,9
335,4
336,5
337,8
338,6
339,1
340,6
341,7
342,1
343,9
344,7
345,7
346,6
347,3
348,9
349,0
350,3
351,0
352,7
353,2
354,7
355,2
356,5
357,5
358,6
359,2
360,9
361,0
362,1
363,5
364,4
365,1
366,4
367,2
368,9
369,4
370,0
371,7
372,0
373,7
374,9
375,2
376,4
377,8
378,3
379,1
380,9
381,0
382,0
383,4
384,9
385,9
386,0
387,8
388,4
389,0
390,5
391,0
392,6
393,5
394,3
395,7
396,9
397,0
398,7
399,8
400,5
401,9
402,5
403,5
404,1
405,8
406,0
407,9
408,8
409,7
410,4
411,9
412,9
413,3
414,5
415,8
416,1
417,3
418,8
419,6
420,8
421,6
422,2
423,4
424,8
425,2
426,3
427,0
428,2
429,7
430,7
431,2
432,4
433,1
434,9
435,9
436,2
437,0
438,6
439,0
440,4
441,0
442,5
443,4
444,6
445,6
446,0
447,1
448,8
449,1
450,3
451,9
452,4
453,8
454,1
455,1
456,0
457,5
458,8
459,4
460,3
461,3
462,7
463,2
464,8
465,6
466,7
467,9
468,6
469,1
470,8
471,0
472,3
473,3
474,5
475,3
476,1
477,1
478,6
479,1
480,7
481,4
482,9
483,8
484,4
485,7
486,7
487,9
488,7
489,6
490,9
491,8
492,4
493,9
494,9
495,9
496,5
497,9
498,6
499,7
