index,0
0,0
1,3
2,4
3,4
4,1
5,0
6,3
7,4
8,4
9,3
10,4
11,1
12,1
13,1
14,0
15,1
16,1
17,3
18,4
19,4
20,0
21,3
22,2
23,3
24,2
25,2
26,2
27,4
28,4
29,1
30,1
31,2
32,4
33,4
34,2
35,2
36,4
37,1
38,0
39,0
40,1
41,3
42,3
43,3
44,2
45,0
46,0
47,1
48,1
49,1
50,2
51,3
52,0
53,2
54,4
55,0
56,4
57,2
58,1
59,1
60,3
61,1
62,1
63,3
64,1
65,0
66,2
67,4
68,4
69,0
70,0
71,2
72,3
73,4
74,2
75,4
76,1
77,3
78,1
79,0
80,4
81,4
82,4
83,1
84,1
85,4
86,1
87,2
88,3
89,3
90,2
91,4
92,4
93,1
94,0
95,0
96,2
97,0
98,2
99,4
100,2
101,3
102,2
103,4
104,2
105,1
106,0
107,1
108,1
109,4
110,4
111,4
112,0
113,2
114,3
115,2
116,1
117,2
118,4
119,4
120,1
121,2
122,0
123,4
124,4
125,4
126,4
127,3
128,1
129,2
130,2
131,1
132,0
133,1
134,0
135,2
136,3
137,1
138,0
139,0
140,4
141,1
142,4
143,4
144,4
145,3
146,4
147,3
148,0
149,1
150,1
151,2
152,1
153,1
154,0
155,1
156,0
157,4
158,3
159,0
160,2
161,3
162,2
163,2
164,1
165,4
166,4
167,4
168,3
169,2
170,0
171,1
172,3
173,0
174,0
175,4
176,3
177,3
178,1
179,3
180,2
181,3
182,4
183,3
184,3
185,3
186,1
187,0
188,4
189,2
190,4
191,0
192,2
193,2
194,2
195,2
196,3
197,2
198,4
199,4
200,0
201,2
202,4
203,3
204,2
205,2
206,0
207,3
208,0
209,4
210,0
211,0
212,4
213,2
214,2
215,2
216,3
217,0
218,3
219,1
220,4
221,1
222,3
223,3
224,0
225,2
226,1
227,2
228,2
229,4
230,4
231,3
232,4
233,0
234,0
235,0
236,0
237,3
238,3
239,0
240,1
241,0
242,3
243,1
244,2
245,2
246,0
247,1
248,1
249,0
250,3
251,2
252,1
253,3
254,1
255,2
256,0
257,4
258,4
259,1
260,3
261,3
262,3
263,1
264,0
265,0
266,0
267,3
268,0
269,4
270,1
271,1
272,2
273,1
274,0
275,4
276,0
277,1
278,4
279,3
280,2
281,1
282,2
283,2
284,4
285,3
286,1
287,0
288,2
289,3
290,2
291,0
292,3
293,2
294,2
295,3
296,0
297,4
298,2
299,4
300,3
301,1
302,2
303,1
304,2
305,3
306,0
307,4
308,1
309,3
310,1
311,0
312,2
313,0
314,0
315,4
316,3
317,4
318,4
319,2
320,3
321,0
322,3
323,3
324,3
325,0
326,3
327,3
328,3
329,4
330,2
331,3
332,0
333,2
334,2
335,3
336,0
337,4
338,3
339,4
340,4
341,1
342,2
343,1
344,3
345,0
346,2
347,1
348,2
349,0
350,0
351,1
352,1
353,2
354,2
355,2
356,4
357,1
358,3
359,2
360,2
361,4
362,0
363,2
364,0
365,1
366,1
367,2
368,2
369,2
370,2
371,2
372,4
373,4
374,0
375,4
376,1
377,3
378,0
379,2
380,4
381,1
382,2
383,4
384,2
385,4
386,4
387,1
388,1
389,3
390,2
391,1
392,3
393,4
394,3
395,1
396,2
397,2
398,3
399,3
400,2
401,1
402,2
403,3
404,1
405,0
406,4
407,2
408,4
409,3
410,4
411,3
412,4
413,3
414,1
415,0
416,0
417,1
418,1
419,2
420,2
421,4
422,2
423,2
424,3
425,3
426,1
427,2
428,1
429,0
430,3
431,0
432,3
433,4
434,2
435,3
436,4
437,0
438,2
439,4
440,1
441,0
442,3
443,0
444,4
445,4
446,4
447,4
448,4
449,2
450,2
451,3
452,4
453,0
454,3
455,1
456,4
457,1
458,1
459,2
460,1
461,2
462,4
463,4
464,4
465,2
466,1
467,1
468,2
469,4
470,1
471,2
472,1
473,2
474,1
475,4
476,3
477,2
478,4
479,4
480,0
481,3
482,0
483,4
484,3
485,0
486,1
487,0
488,2
489,2
490,2
491,4
492,4
493,0
494,4
495,4
496,0
497,0
498,3
499,3
